Year,Team Name,Total First Downs,1st Downs (Rush-Pass-By Penalty),3rd Down Conversions,4th Down Conversions,Total Offensive Yds,Offense (Plays-Avg Yds),Total Rushing Yds,Rushing (Plays-Avg Yards),Total Passing Yds,Passing (Comp-Att-Int-Avg),Sacks,Field Goals,Touchdowns,(Rush-Pass-Ret-Def),Time of Possession,Turnover Ratio
2015,Jets,178,54 - 111 - 13,54/130,3/8,3245,600 - 5.4,1050,265 - 4.0,2195,196 - 325 - 10 - 6.9,21,14/17,25,8 - 17 - 0 - 0,31:19,+3
