Year,Team Name,Total First Downs,1st Downs (Rush-Pass-By Penalty),3rd Down Conversions,4th Down Conversions,Total Offensive Yds,Offense (Plays-Avg Yds),Total Rushing Yds,Rushing (Plays-Avg Yards),Total Passing Yds,Passing (Comp-Att-Int-Avg),Sacks,Field Goals,Touchdowns,(Rush-Pass-Ret-Def),Time of Possession,Turnover Ratio
2013,Panthers,319,122 - 169 - 28,91/208,10/13,5069,999 - 5.1,2026,483 - 4.2,3043,292 - 473 - 13 - 7.1,60,24/27,42,14 - 24 - 0 - 4,31:53,+11
