Year,Team Name,Total First Downs,1st Downs (Rush-Pass-By Penalty),3rd Down Conversions,4th Down Conversions,Total Offensive Yds,Offense (Plays-Avg Yds),Total Rushing Yds,Rushing (Plays-Avg Yards),Total Passing Yds,Passing (Comp-Att-Int-Avg),Sacks,Field Goals,Touchdowns,(Rush-Pass-Ret-Def),Time of Possession,Turnover Ratio
2006,Jaguars,70,27 - 40 - 3,20/48,1/2,1268,237 - 5.4,453,118 - 3.8,815,64 - 108 - 5 - 8.4,16,4/4,11,2 - 9 - 0 - 0,30:22,-1
