Year,Team Name,Total First Downs,1st Downs (Rush-Pass-By Penalty),3rd Down Conversions,4th Down Conversions,Total Offensive Yds,Offense (Plays-Avg Yds),Total Rushing Yds,Rushing (Plays-Avg Yards),Total Passing Yds,Passing (Comp-Att-Int-Avg),Sacks,Field Goals,Touchdowns,(Rush-Pass-Ret-Def),Time of Possession,Turnover Ratio
2013,Bills,301,113 - 149 - 39,83/244,4/14,5410,1116 - 4.8,2307,546 - 4.2,3103,299 - 522 - 15 - 6.5,57,33/36,34,15 - 16 - 0 - 3,28:43,+3
