Year,Team Name,Total First Downs,1st Downs (Rush-Pass-By Penalty),3rd Down Conversions,4th Down Conversions,Total Offensive Yds,Offense (Plays-Avg Yds),Total Rushing Yds,Rushing (Plays-Avg Yards),Total Passing Yds,Passing (Comp-Att-Int-Avg),Sacks,Field Goals,Touchdowns,(Rush-Pass-Ret-Def),Time of Possession,Turnover Ratio
2011,Cardinals,84,20 - 56 - 8,24/52,0/2,1613,253 - 6.4,447,114 - 3.9,1166,84 - 135 - 2 - 8.9,10,8/9,11,2 - 8 - 0 - 1,32:52,0
