Team,Season,Division,W,L,T,Pct,PF,PA,Net Pts,TD,Home,Road,Div,Pct,Conf,Pct,Non-Conf,Streak,Last 5
New England Patriots,American Football Conference - 2006 Regular Season,AFC East Team,12,4,0,.750,385,237,148,46,5-3,7-1,4-2,.667,8-4,.667,4-0,3W,4-1
New York Jets,American Football Conference - 2006 Regular Season,AFC East Team,10,6,0,.625,316,295,21,35,4-4,6-2,4-2,.667,7-5,.583,3-1,3W,4-1
Buffalo Bills,American Football Conference - 2006 Regular Season,AFC East Team,7,9,0,.438,300,311,-11,33,4-4,3-5,3-3,.500,5-7,.417,2-2,2L,2-3
Miami Dolphins,American Football Conference - 2006 Regular Season,AFC East Team,6,10,0,.375,260,283,-23,26,4-4,2-6,1-5,.167,3-9,.250,3-1,3L,1-4
Baltimore Ravens,American Football Conference - 2006 Regular Season,AFC North Team,13,3,0,.813,353,201,152,38,7-1,6-2,5-1,.833,10-2,.833,3-1,4W,4-1
Pittsburgh Steelers,American Football Conference - 2006 Regular Season,AFC North Team,8,8,0,.500,353,315,38,42,5-3,3-5,3-3,.500,5-7,.417,3-1,1W,4-1
Cincinnati Bengals,American Football Conference - 2006 Regular Season,AFC North Team,8,8,0,.500,373,331,42,43,4-4,4-4,4-2,.667,6-6,.500,2-2,3L,2-3
Cleveland Browns,American Football Conference - 2006 Regular Season,AFC North Team,4,12,0,.250,238,356,-118,25,2-6,2-6,0-6,.000,3-9,.250,1-3,4L,1-4
Indianapolis Colts,American Football Conference - 2006 Regular Season,AFC South Team,12,4,0,.750,427,360,67,50,8-0,4-4,3-3,.500,9-3,.750,3-1,1W,2-3
Tennessee Titans,American Football Conference - 2006 Regular Season,AFC South Team,8,8,0,.500,324,400,-76,36,4-4,4-4,4-2,.667,5-7,.417,3-1,1L,4-1
Jacksonville Jaguars,American Football Conference - 2006 Regular Season,AFC South Team,8,8,0,.500,371,274,97,42,6-2,2-6,2-4,.333,5-7,.417,3-1,3L,2-3
Houston Texans,American Football Conference - 2006 Regular Season,AFC South Team,6,10,0,.375,267,366,-99,30,4-4,2-6,3-3,.500,6-6,.500,0-4,2W,3-2
San Diego Chargers,American Football Conference - 2006 Regular Season,AFC West Team,14,2,0,.875,492,303,189,59,8-0,6-2,5-1,.833,10-2,.833,4-0,10W,5-0
Denver Broncos,American Football Conference - 2006 Regular Season,AFC West Team,9,7,0,.563,319,305,14,34,4-4,5-3,3-3,.500,8-4,.667,1-3,1L,2-3
Kansas City Chiefs,American Football Conference - 2006 Regular Season,AFC West Team,9,7,0,.563,331,315,16,37,6-2,3-5,4-2,.667,5-7,.417,4-0,2W,2-3
Oakland Raiders,American Football Conference - 2006 Regular Season,AFC West Team,2,14,0,.125,168,332,-164,16,2-6,0-8,0-6,.000,1-11,.083,1-3,9L,0-5
Philadelphia Eagles,National Football Conference - 2006 Regular Season,NFC East Team,10,6,0,.625,398,328,70,49,5-3,5-3,5-1,.833,9-3,.750,1-3,5W,5-0
Dallas Cowboys,National Football Conference - 2006 Regular Season,NFC East Team,9,7,0,.563,425,350,75,52,4-4,5-3,2-4,.333,6-6,.500,3-1,2L,2-3
New York Giants,National Football Conference - 2006 Regular Season,NFC East Team,8,8,0,.500,355,362,-7,41,3-5,5-3,4-2,.667,7-5,.583,1-3,1W,2-3
Washington Redskins,National Football Conference - 2006 Regular Season,NFC East Team,5,11,0,.313,307,376,-69,34,3-5,2-6,1-5,.167,3-9,.250,2-2,2L,1-4
Chicago Bears,National Football Conference - 2006 Regular Season,NFC North Team,13,3,0,.813,427,255,172,47,6-2,7-1,5-1,.833,11-1,.917,2-2,1L,4-1
Green Bay Packers,National Football Conference - 2006 Regular Season,NFC North Team,8,8,0,.500,301,366,-65,32,3-5,5-3,5-1,.833,7-5,.583,1-3,4W,4-1
Minnesota Vikings,National Football Conference - 2006 Regular Season,NFC North Team,6,10,0,.375,282,327,-45,32,3-5,3-5,2-4,.333,6-6,.500,0-4,3L,1-4
Detroit Lions,National Football Conference - 2006 Regular Season,NFC North Team,3,13,0,.188,305,398,-93,31,2-6,1-7,0-6,.000,2-10,.167,1-3,1W,1-4
New Orleans Saints,National Football Conference - 2006 Regular Season,NFC South Team,10,6,0,.625,413,322,91,49,4-4,6-2,4-2,.667,9-3,.750,1-3,1L,3-2
Carolina Panthers,National Football Conference - 2006 Regular Season,NFC South Team,8,8,0,.500,270,305,-35,28,4-4,4-4,5-1,.833,6-6,.500,2-2,2W,2-3
Atlanta Falcons,National Football Conference - 2006 Regular Season,NFC South Team,7,9,0,.438,292,328,-36,32,3-5,4-4,3-3,.500,5-7,.417,2-2,3L,2-3
Tampa Bay Buccaneers,National Football Conference - 2006 Regular Season,NFC South Team,4,12,0,.250,211,353,-142,23,3-5,1-7,0-6,.000,2-10,.167,2-2,1L,1-4
Seattle Seahawks,National Football Conference - 2006 Regular Season,NFC West Team,9,7,0,.563,335,341,-6,37,5-3,4-4,3-3,.500,7-5,.583,2-2,1W,2-3
St. Louis Rams,National Football Conference - 2006 Regular Season,NFC West Team,8,8,0,.500,367,381,-14,39,4-4,4-4,2-4,.333,6-6,.500,2-2,3W,3-2
San Francisco 49ers,National Football Conference - 2006 Regular Season,NFC West Team,7,9,0,.438,298,412,-114,30,4-4,3-5,3-3,.500,5-7,.417,2-2,1W,2-3
Arizona Cardinals,National Football Conference - 2006 Regular Season,NFC West Team,5,11,0,.313,314,389,-75,33,3-5,2-6,4-2,.667,5-7,.417,0-4,1L,3-2
