Year,Team Name,Total First Downs,1st Downs (Rush-Pass-By Penalty),3rd Down Conversions,4th Down Conversions,Total Offensive Yds,Offense (Plays-Avg Yds),Total Rushing Yds,Rushing (Plays-Avg Yards),Total Passing Yds,Passing (Comp-Att-Int-Avg),Sacks,Field Goals,Touchdowns,(Rush-Pass-Ret-Def),Time of Possession,Turnover Ratio
2013,Packers,61,14 - 35 - 12,20/63,1/4,999,259 - 3.9,301,102 - 3.0,698,80 - 149 - 2 - 5.0,13,7/8,2,0 - 2 - 0 - 0,29:20,0
