Team,Season,Division,W,L,T,Pct,PF,PA,Net Pts,TD,Home,Road,Div,Pct,Conf,Pct,Non-Conf,Streak,Last 5
New England Patriots,American Football Conference - 2013 Preseason,AFC East Team,0,1,0,.000,9,40,-31,1,0-0,0-1,0-0,.000,0-0,.000,0-1,L1,0-1
New York Jets,American Football Conference - 2013 Preseason,AFC East Team,0,1,0,.000,17,26,-9,2,0-0,0-1,0-0,.000,0-0,.000,0-1,L1,0-1
Miami Dolphins,American Football Conference - 2013 Preseason,AFC East Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
Buffalo Bills,American Football Conference - 2013 Preseason,AFC East Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
Cincinnati Bengals,American Football Conference - 2013 Preseason,AFC North Team,1,1,0,.500,52,34,18,6,0-0,1-1,0-0,.000,0-0,.000,1-1,L1,1-1
Pittsburgh Steelers,American Football Conference - 2013 Preseason,AFC North Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
Baltimore Ravens,American Football Conference - 2013 Preseason,AFC North Team,0,1,0,.000,21,24,-3,3,0-0,0-1,0-0,.000,0-0,.000,0-1,L1,0-1
Cleveland Browns,American Football Conference - 2013 Preseason,AFC North Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
Jacksonville Jaguars,American Football Conference - 2013 Preseason,AFC South Team,1,0,0,1.000,20,16,4,2,0-0,1-0,0-0,.000,0-0,.000,1-0,W1,1-0
Houston Texans,American Football Conference - 2013 Preseason,AFC South Team,2,1,0,.667,74,50,24,8,0-1,2-0,0-0,.000,0-0,.000,2-1,W1,2-1
Tennessee Titans,American Football Conference - 2013 Preseason,AFC South Team,0,1,0,.000,23,24,-1,2,0-0,0-1,0-0,.000,0-0,.000,0-1,L1,0-1
Indianapolis Colts,American Football Conference - 2013 Preseason,AFC South Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
San Diego Chargers,American Football Conference - 2013 Preseason,AFC West Team,1,0,0,1.000,24,7,17,3,0-0,1-0,0-0,.000,0-0,.000,1-0,W1,1-0
Oakland Raiders,American Football Conference - 2013 Preseason,AFC West Team,0,1,0,.000,20,28,-8,2,0-0,0-1,0-0,.000,0-0,.000,0-1,L1,0-1
Kansas City Chiefs,American Football Conference - 2013 Preseason,AFC West Team,0,1,0,.000,13,17,-4,1,0-0,0-1,0-0,.000,0-0,.000,0-1,L1,0-1
Denver Broncos,American Football Conference - 2013 Preseason,AFC West Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
Dallas Cowboys,National Football Conference - 2013 Preseason,NFC East Team,1,2,0,.333,37,54,-17,4,1-1,0-1,0-0,.000,0-1,.000,1-1,L1,1-2
Philadelphia Eagles,National Football Conference - 2013 Preseason,NFC East Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
Washington Redskins,National Football Conference - 2013 Preseason,NFC East Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
New York Giants,National Football Conference - 2013 Preseason,NFC East Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
Detroit Lions,National Football Conference - 2013 Preseason,NFC North Team,2,0,0,1.000,66,26,40,6,2-0,0-0,0-0,.000,0-0,.000,2-0,W2,2-0
Green Bay Packers,National Football Conference - 2013 Preseason,NFC North Team,1,0,0,1.000,19,7,12,1,0-0,1-0,0-0,.000,1-0,1.000,0-0,W1,1-0
Minnesota Vikings,National Football Conference - 2013 Preseason,NFC North Team,1,1,0,.500,37,50,-13,4,1-1,0-0,0-0,.000,0-0,.000,1-1,W1,1-1
Chicago Bears,National Football Conference - 2013 Preseason,NFC North Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
New Orleans Saints,National Football Conference - 2013 Preseason,NFC South Team,3,0,0,1.000,76,56,20,8,2-0,1-0,0-0,.000,0-0,.000,3-0,W3,3-0
Carolina Panthers,National Football Conference - 2013 Preseason,NFC South Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
Tampa Bay Buccaneers,National Football Conference - 2013 Preseason,NFC South Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
Atlanta Falcons,National Football Conference - 2013 Preseason,NFC South Team,0,2,0,.000,26,54,-28,3,0-2,0-0,0-0,.000,0-0,.000,0-2,L2,0-2
St. Louis Rams,National Football Conference - 2013 Preseason,NFC West Team,1,1,0,.500,31,40,-9,4,1-1,0-0,0-0,.000,0-1,.000,1-0,W1,1-1
Arizona Cardinals,National Football Conference - 2013 Preseason,NFC West Team,1,1,0,.500,19,31,-12,1,1-1,0-0,0-0,.000,1-0,1.000,0-1,L1,1-1
San Francisco 49ers,National Football Conference - 2013 Preseason,NFC West Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
Seattle Seahawks,National Football Conference - 2013 Preseason,NFC West Team,0,0,0,.000,0,0,0,0,0-0,0-0,0-0,.000,0-0,.000,0-0,-,0-0
